location,date,latitude,longitude,organisation,group,plasticType,colour,size,shape,amount,comments
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,hard fragment,clear,undefined,undefined,9,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,white,undefined,undefined,8,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,green,undefined,undefined,2,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,hard fragment,"pink,purple",undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,hard fragment,"orange,red",undefined,undefined,5,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,hard fragment,clear,undefined,undefined,13,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,hard fragment,green,undefined,undefined,15,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,clear,undefined,undefined,3,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,hard fragment,clear,undefined,undefined,17,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,hard fragment,yellow,undefined,undefined,9,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,hard fragment,"orange,red",undefined,undefined,9,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,blue,undefined,undefined,6,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,hard fragment,yellow,undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,hard fragment,"pink,purple",undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,hard fragment,white,undefined,undefined,11,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,hard fragment,green,undefined,undefined,7,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,hard fragment,"grey,silver",undefined,undefined,3,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,white,undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,hard fragment,"orange,red",undefined,undefined,2,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,blue,undefined,undefined,3,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,"orange,red",undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,hard fragment,blue,undefined,undefined,22,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,hard fragment,"orange,red",undefined,undefined,3,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,hard fragment,black,undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,hard fragment,yellow,undefined,undefined,4,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,hard fragment,"orange,red",undefined,undefined,7,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",4,pellet,opaque,3-4,rounded,3,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",1,pellet,white,2-3,rounded,2,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",1,pellet,opaque,2-3,rounded,8,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",2,pellet,opaque,3-4,rounded,4,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",1,pellet,"grey,silver",3-4,rounded,2,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",1,pellet,opaque,1-2,rounded,1,nan
many cove east,07/08/2023,-33.802025,151.286394,"cec,monte school",1,pellet,black,2-3,rounded,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,pellet,black,undefined,undefined,1,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,pellet,"grey,silver",undefined,undefined,2,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",4,pellet,opaque,undefined,undefined,8,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,pellet,"grey,silver",undefined,undefined,3,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",1,pellet,clear,undefined,undefined,19,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",3,pellet,clear,undefined,undefined,16,nan
many cove east,26/05/2021,-33.802025,151.286394,"cec,monte school",2,pellet,clear,undefined,undefined,24,nan
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,white,3-4mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,fibres,clear,>5mm,cylindrical,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,green,>5mm,cylindrical,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,fibres,white,2-3mm,cylindrical,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,green,4-5mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,fibres,opaque,>5mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,blue,4-5mm,cylindrical,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,green,2-3mm,cylindrical,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,white,>5mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,fibres,blue,>5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,blue,>5mm,cylindrical,7,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,fibres,blue,>5mm,cylindrical,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,green,3-4mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,blue,>5mm,cylindrical,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,white,>5mm,cylindrical,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,opaque,>5mm,cylindrical,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,green,>5mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,fibres,blue,3-4mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,2-3mm,angular,6,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,green,2-3mm,angular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,>5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,3-4mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,clear,1-2mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,green,3-4mm,angular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,<1mm,angular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,blue,3-4mm,angular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,films,white,>5mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,clear,3-4mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,films,white,4-5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,white,>5mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,green,3-4mm,angular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,films,clear,3-4mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,>5mm,irregular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,films,clear,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,blue,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,yellow,3-4mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,1-2mm,angular,11,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,yellow,>5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,clear,3-4mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,red,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,red,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,white,3-4mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,grey,4-5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,films,blue,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,clear,4-5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,3-4mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,clear,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,2-3mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,red,<1mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,clear,2-3mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,4-5mm,angular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,green,4-5mm,angular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,green,4-5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,3-4mm,angular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,white,1-2mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,red,4-5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,>5mm,rounded,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,>5mm,rounded,3,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,>5mm,angular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,grey,3-4mm,irregular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,2-3mm,rounded,2,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,3-4mm,rounded,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,3-4mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,foams,white,1-2mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,>5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,foams,white,4-5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,foams,white,>5mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,1-2mm,angular,3,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,2-3mm,rounded,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,3-4mm,rounded,3,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,4-5mm,angular,6,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,4-5mm,rounded,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,3-4mm,irregular,14,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,1-2mm,rounded,4,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,foams,white,2-3mm,irregular,10,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,foams,white,3-4mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,2-3mm,irregular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,2-3mm,rounded,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,foams,white,4-5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,2-3mm,irregular,13,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,<1mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,foams,white,>5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,<1mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,1-2mm,angular,9,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,<1mm,irregular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,foams,white,>5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,blue,2-3mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,blue,2-3mm,cylindrical,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,blue,4-5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,grey,3-4mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,opaque,1-2mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,yellow,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,3-4mm,angular,8,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,opaque,1-2mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,4-5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,3-4mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,green,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,white,2-3mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,>5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,2-3mm,angular,13,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,1-2mm,angular,8,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,green,2-3mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,opaque,4-5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,1-2mm,angular,8,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,>5mm,angular,1,fracturing
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,1-2mm,irregular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,blue,3-4mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,grey,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,4-5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,green,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,white,1-2mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,2-3mm,angular,1,fracturing
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,yellow,>5mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,3-4mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,opaque,>5mm,cylindrical,3,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,2-3mm,angular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,3-4mm,irregular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,grey,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,green,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,white,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,blue,2-3mm,irregular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,opaque,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,opaque,3-4mm,angular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,pink,3-4mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,yellow,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,green,1-2mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,blue,4-5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,grey,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,>5mm,irregular,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,opaque,>5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,red,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,opaque,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,red,2-3mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,blue,1-2mm,angular,4,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,4-5mm,cylindrical,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,>5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,4-5mm,angular,7,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,2-3mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,opaque,4-5mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,red,3-4mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,yellow,1-2mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,green,3-4mm,angular,1,fracturing
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,red,>5mm,angular,1,fracturing
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,>5mm,angular,7,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,green,3-4mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,white,>5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,>5mm,angular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,blue,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,2-3mm,irregular,5,fracturing
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,green,2-3mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,>5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,clear,2-3mm,angular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,>5mm,cylindrical,1,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,3-4mm,irregular,5,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,1-2mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,green,>5mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,red,3-4mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,opaque,3-4mm,angular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,green,3-4mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,green,3-4mm,angular,2,fracturing
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,white,3-4mm,irregular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,hard fragment,red,2-3mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,hard fragment,blue,<1mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,>5mm,angular,3,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,1,hard fragment,white,2-3mm,irregular,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,pellets,white,2-3mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,pellets,white,4-5mm,rounded,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,pellets,opaque,4-5mm,rounded,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,fibres,white,>5mm,angular,3,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,clear,>5mm,cylindrical,6,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,clear,4-5mm,cylindrical,1,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,fibres,black,>5mm,cylindrical,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,2,films,blue,2-3mm,angular,4,fresh
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,opaque,>5mm,irregular,2,weathered
marmong pt marina lake macquarie,26/08/2020,-32.977016,151.620221,nsw dpie,3,films,opaque,4-5mm,irregular,1,weathered
